Date,2804- A/C Watts,2804- A/C Amps,2804- A/C kWh,2804- AHU Watts,2804- AHU Amps,2804- AHU kWh,2804- HRV Watts,2804- HRV Amps,2804- HRV kWh,2804-Tankless WaterHeater Watts,2804-Tankless WaterHeater Amps,2804-Tankless WaterHeater kWh,2804- Range (1) Watts,2804- Range (1) Amps,2804- Range (1) kWh,2804- Range (2) Watts,2804- Range (2) Amps,2804- Range (2) kWh,2804- Dryer (1) Watts,2804- Dryer (1) Amps,2804- Dryer (1) kWh,2804- Dryer (2) Watts,2804- Dryer (2) Amps,2804- Dryer (2) kWh,2804- KitchenCounterPlugs Watts,2804- KitchenCounterPlugs Amps,2804- KitchenCounterPlugs kWh,2804- Fridge Watts,2804- Fridge Amps,2804- Fridge kWh,2804- Living Room Plugs Watts,2804- Living Room Plugs Amps,2804- Living Room Plugs kWh,2804- Washing Machine Watts,2804- Washing Machine Amps,2804- Washing Machine kWh,2804- Dishwasher Watts,2804- Dishwasher Amps,2804- Dishwasher kWh,2804- Bedroom Plugs Watts,2804- Bedroom Plugs Amps,2804- Bedroom Plugs kWh,2804- Main Electricity 1 Watts,2804- Main Electricity 1 Amps,2804- Main Electricity 1 kWh,2804- Main Electricity 2 Watts,2804- Main Electricity 2 Amps,2804- Main Electricity 2 kWh,01021542 Voltage Avg Volts,2804- Cold Water  Avg C,2804- Hot Water Avg C,2804- Return Air Avg C,2804- Cold Water  Cubic Meter,2804- Hot Water  Cubic Meter,2804- Natural Gas Cubic Foot
2024-09-18 18:25:00,0,0.082,0.00000,295.58,4.091,0.00493,106.88,0.885,0.00178,1.43,0.369,0.00002,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,86.9,0.762,0.00145,0,0.123,0.00000,0,0.08,0.00000,282.15,2.562,0.00470,209.88,2.032,0.00350,629.85,6.545,0.01050,120.05000,19.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:24:00,0,0.08,0.00000,296.37,4.108,0.00494,106.93,0.886,0.00178,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,86.83,0.76,0.00145,0,0.125,0.00000,0,0.074,0.00000,281.62,2.562,0.00469,208.97,2.02,0.00348,626.73,6.537,0.01045,120.14200,19.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:23:00,0,0.08,0.00000,296.53,4.103,0.00494,107.5,0.888,0.00179,1,0.371,0.00002,0,0.006,0.00000,0,0,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,87.17,0.763,0.00145,0,0.123,0.00000,0,0.062,0.00000,281.5,2.549,0.00469,212.2,2.063,0.00354,629.68,6.565,0.01049,120.34200,19.25000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:22:00,0,0.08,0.00000,297.73,4.131,0.00496,107.55,0.889,0.00179,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,87.47,0.763,0.00146,0,0,0.00000,0,0.074,0.00000,281.95,2.571,0.00470,210.88,2.029,0.00351,628.92,6.572,0.01048,120.39200,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:21:00,0,0.08,0.00000,297.82,4.132,0.00496,107.47,0.888,0.00179,0,0,0.00000,0,0.006,0.00000,0,0,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,87.3,0.762,0.00146,0,0,0.00000,0,0.08,0.00000,282.43,2.575,0.00471,211.55,2.02,0.00353,631.95,6.586,0.01053,120.33300,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:20:00,0,0.08,0.00000,297.03,4.122,0.00495,107.35,0.885,0.00179,0,0,0.00000,0,0.006,0.00000,0,0,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,87.17,0.763,0.00145,0,0.12,0.00000,0,0.055,0.00000,281.95,2.571,0.00470,211.08,2.029,0.00352,629.62,6.56,0.01049,120.26700,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:19:00,0,0.08,0.00000,296.73,4.12,0.00495,107.32,0.885,0.00179,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,87.13,0.762,0.00145,0,0.122,0.00000,0,0.062,0.00000,282.55,2.574,0.00471,211.45,2.032,0.00352,629.57,6.575,0.01049,120.21700,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:18:00,0,0.08,0.00000,296.52,4.135,0.00494,107.27,0.886,0.00179,0,0,0.00000,0,0.018,0.00000,0,0.118,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,87.08,0.763,0.00145,0,0.12,0.00000,0,0.074,0.00000,282.17,2.571,0.00470,212.27,2.048,0.00354,630.62,6.588,0.01051,120.25800,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:17:00,0,0.082,0.00000,296.65,4.128,0.00494,107.38,0.895,0.00179,0,0,0.00000,0,0.018,0.00000,0,0,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,87.1,0.762,0.00145,0,0.122,0.00000,0,0.074,0.00000,282,2.582,0.00470,211,2.038,0.00352,628.27,6.563,0.01047,120.19200,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:16:00,0,0.08,0.00000,297.03,4.137,0.00495,108.2,0.894,0.00180,1.1,0.366,0.00002,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,87.13,0.762,0.00145,0,0.122,0.00000,0,0.068,0.00000,282.13,2.569,0.00470,210.55,2.026,0.00351,627.73,6.568,0.01046,120.29200,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:15:00,0,0.08,0.00000,296.9,4.148,0.00495,107.95,0.897,0.00180,1.08,0.372,0.00002,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,86.93,0.76,0.00145,0,0,0.00000,0,0.08,0.00000,282.5,2.582,0.00471,211.27,2.035,0.00352,629.35,6.608,0.01049,120.07500,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:14:00,0,0.08,0.00000,296.85,4.14,0.00495,107.92,0.897,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,86.92,0.76,0.00145,0,0.123,0.00000,0,0.068,0.00000,282.43,2.572,0.00471,211.17,2.042,0.00352,629.27,6.585,0.01049,120.04200,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:13:00,0,0.08,0.00000,296.63,4.131,0.00494,108.12,0.897,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,87.07,0.762,0.00145,0,0.122,0.00000,0,0.068,0.00000,282.3,2.574,0.00471,211.95,2.048,0.00353,628.78,6.563,0.01048,120.22500,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:12:00,0,0.08,0.00000,296.88,4.132,0.00495,108.23,0.902,0.00180,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,86.97,0.763,0.00145,0,0.122,0.00000,0,0.08,0.00000,282.87,2.578,0.00471,210.85,2.032,0.00351,631.33,6.588,0.01052,120.09200,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:11:00,0,0.08,0.00000,296.73,4.132,0.00495,108.48,0.903,0.00181,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,87,0.762,0.00145,0,0.122,0.00000,0,0.074,0.00000,260.83,2.334,0.00435,212.33,2.029,0.00354,607.7,6.371,0.01013,120.16700,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:10:00,0,0.08,0.00000,297.18,4.14,0.00495,106.68,0.883,0.00178,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.134,0.00000,87.05,0.76,0.00145,0,0.122,0.00000,0,0.074,0.00000,231.97,2.058,0.00387,210.3,2.026,0.00351,579.55,6.129,0.00966,120.13300,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:09:00,0,0.082,0.00000,296.48,4.138,0.00494,105.55,0.869,0.00176,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,86.97,0.76,0.00145,0,0.123,0.00000,0,0.08,0.00000,232.03,2.052,0.00387,208.57,1.995,0.00348,579.3,6.129,0.00966,119.94200,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:08:00,0,0.082,0.00000,296.68,4.123,0.00494,105.82,0.871,0.00176,0,0,0.00000,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,87.12,0.762,0.00145,0,0.125,0.00000,0,0.08,0.00000,233.82,2.065,0.00390,210.35,2.029,0.00351,581.3,6.132,0.00969,120.38300,19.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:07:00,0,0.08,0.00000,297.12,4.115,0.00495,107.42,0.889,0.00179,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.117,0.00000,0,0,0.00000,0,0,0.00000,0,0.134,0.00000,87.13,0.765,0.00145,0,0.123,0.00000,0,0.08,0.00000,232.08,2.054,0.00387,211.3,2.023,0.00352,580.37,6.138,0.00967,120.15800,18.75000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:06:00,0,0.08,0.00000,296.72,4.108,0.00495,107.35,0.886,0.00179,0,0,0.00000,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.137,0.00000,87.3,0.765,0.00146,0,0.125,0.00000,0,0.08,0.00000,233.38,2.068,0.00389,210.47,2.035,0.00351,581.02,6.154,0.00968,120.34200,18.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:05:00,0,0.08,0.00000,296.72,4.142,0.00495,107.27,0.883,0.00179,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.126,0.00000,86.87,0.763,0.00145,0,0.12,0.00000,0,0.08,0.00000,232.42,2.054,0.00387,210.22,2.023,0.00350,580.67,6.163,0.00968,120.33300,18.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:04:00,0,0.08,0.00000,296.83,4.135,0.00495,107,0.882,0.00178,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0,0.00000,86.88,0.76,0.00145,0,0.123,0.00000,0,0.068,0.00000,231.58,2.046,0.00386,210.45,2.011,0.00351,579.18,6.151,0.00965,120.36700,18.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:03:00,0,0.08,0.00000,296.3,4.109,0.00494,107.02,0.88,0.00178,0,0,0.00000,0,0.006,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,86.9,0.76,0.00145,0,0.122,0.00000,0,0.074,0.00000,231.85,2.049,0.00386,209.82,2.023,0.00350,578.87,6.108,0.00965,120.03300,18.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:02:00,0,0.082,0.00000,297.23,4.06,0.00495,107.13,0.885,0.00179,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.131,0.00000,86.87,0.76,0.00145,0,0.123,0.00000,0,0.074,0.00000,232.78,2.062,0.00388,210.92,2.038,0.00352,580.58,6.098,0.00968,120.19200,18.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:01:00,0,0.08,0.00000,296.83,4.052,0.00495,107.07,0.882,0.00178,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,86.95,0.76,0.00145,0,0.128,0.00000,0,0.068,0.00000,232.58,2.057,0.00388,209.9,2.045,0.00350,580.03,6.086,0.00967,120.30800,18.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 18:00:00,0,0.08,0.00000,297.08,4.074,0.00495,106.93,0.883,0.00178,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.128,0.00000,86.88,0.762,0.00145,0,0.125,0.00000,0,0.074,0.00000,232.1,2.048,0.00387,210.6,2.038,0.00351,579.45,6.083,0.00966,120.13300,18.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:59:00,0,0.08,0.00000,296.87,4.062,0.00495,107.18,0.885,0.00179,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,0,0.129,0.00000,87.02,0.762,0.00145,0,0.122,0.00000,0,0.074,0.00000,232.23,2.055,0.00387,210.33,2.029,0.00351,578.57,6.068,0.00964,120.22500,18.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:58:00,0,0.08,0.00000,296.7,4.057,0.00495,107.18,0.888,0.00179,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,0,0.125,0.00000,86.83,0.76,0.00145,0,0.125,0.00000,0,0.08,0.00000,232.05,2.051,0.00387,210.83,2.035,0.00351,579.07,6.068,0.00965,120.16700,18.13000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:57:00,0,0.08,0.00000,296.45,4.054,0.00494,107.15,0.883,0.00179,0,0,0.00000,0,0.012,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,7.47,0.22,0.00012,87.07,0.762,0.00145,0,0.122,0.00000,0,0.068,0.00000,232.43,2.048,0.00387,218.08,2.131,0.00363,579.73,6.086,0.00966,120.25800,18.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:56:00,0,0.08,0.00000,296.27,4.062,0.00453,107.05,0.887,0.00164,0,0,0.00000,0,0.013,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.4,0.723,0.00132,86.82,0.76,0.00133,0,0.123,0.00000,0,0.073,0.00000,230.76,2.045,0.00353,297.67,2.663,0.00455,577.71,6.073,0.00883,120.08200,18.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:55:00,0,0.081,0.00000,296.49,4.044,0.00535,107.14,0.883,0.00193,0,0,0.00000,0,0.017,0.00000,0,0.12,0.00000,0,0.117,0.00000,0,0,0.00000,0,0,0.00000,86.49,0.72,0.00156,86.89,0.763,0.00157,0,0.124,0.00000,0,0.074,0.00000,231.69,2.047,0.00418,297.58,2.657,0.00537,579.48,6.071,0.01046,120.12300,18.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:54:00,0,0.08,0.00000,296.13,4.052,0.00494,107.03,0.882,0.00178,0,0,0.00000,0,0.018,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.22,0.72,0.00144,86.83,0.76,0.00145,0,0.12,0.00000,0,0.068,0.00000,231.75,2.048,0.00386,298.73,2.668,0.00498,578.42,6.074,0.00964,120.05800,18.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:53:00,0,0.08,0.00000,296.77,4.062,0.00495,107.32,0.886,0.00179,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.5,0.722,0.00144,87.08,0.765,0.00145,0,0.122,0.00000,0,0.068,0.00000,232.82,2.06,0.00388,299.18,2.668,0.00499,579.48,6.08,0.00966,120.22500,18.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:52:00,0,0.082,0.00000,297.15,4.07,0.00454,107.33,0.883,0.00164,0,0,0.00000,0,0.027,0.00000,0,0.122,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,86.47,0.722,0.00132,87.11,0.76,0.00133,0,0.122,0.00000,0,0.08,0.00000,231.95,2.042,0.00354,298.11,2.64,0.00455,578.65,6.09,0.00884,120.20000,18.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:51:00,0,0.08,0.00000,296.68,4.059,0.00536,107.29,0.88,0.00194,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.62,0.724,0.00156,87,0.761,0.00157,0,0.123,0.00000,0,0.069,0.00000,232.31,2.05,0.00419,299.32,2.657,0.00540,579.62,6.083,0.01047,120.20800,18.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:50:00,0,0.082,0.00000,296.69,4.065,0.00453,107.15,0.885,0.00164,0,0,0.00000,0,0.007,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.78,0.723,0.00133,87.02,0.76,0.00133,0,0.12,0.00000,0,0.08,0.00000,231.44,2.045,0.00354,298.93,2.68,0.00457,579.87,6.083,0.00886,120.21800,18.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:49:00,0,0.08,0.00000,296.75,4.07,0.00536,107.26,0.886,0.00194,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.75,0.723,0.00157,87.05,0.763,0.00157,0,0.121,0.00000,0,0.074,0.00000,231.77,2.046,0.00418,298.09,2.671,0.00538,579.97,6.106,0.01047,120.28500,17.69000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:48:00,0,0.082,0.00000,297.24,4.077,0.00454,107.35,0.882,0.00164,1,0.373,0.00002,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.91,0.725,0.00133,86.98,0.76,0.00133,0,0.127,0.00000,0,0.067,0.00000,231.49,2.045,0.00354,298.22,2.673,0.00456,579.62,6.073,0.00886,120.21800,17.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:47:00,0,0.08,0.00000,296.86,4.074,0.00536,107.23,0.881,0.00194,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.8,0.724,0.00157,87,0.76,0.00157,0,0.123,0.00000,0,0.074,0.00000,231.17,2.044,0.00417,298.42,2.666,0.00539,577.94,6.074,0.01044,120.23800,17.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:46:00,0,0.08,0.00000,296.82,4.068,0.00495,107.33,0.883,0.00179,0,0,0.00000,0,0.006,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.8,0.72,0.00145,87.13,0.76,0.00145,0,0.12,0.00000,0,0.062,0.00000,231.45,2.043,0.00386,298.62,2.674,0.00498,579.57,6.08,0.00966,120.25800,17.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:45:00,0,0.08,0.00000,297.45,4.085,0.00454,107.27,0.885,0.00164,0,0,0.00000,0,0,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.93,0.725,0.00133,86.82,0.76,0.00133,0,0.123,0.00000,0,0.073,0.00000,231.73,2.045,0.00354,297.96,2.647,0.00455,579.65,6.1,0.00886,120.25500,17.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:44:00,0,0.081,0.00000,296.72,4.069,0.00536,107.32,0.883,0.00194,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.85,0.724,0.00157,87,0.761,0.00157,0,0.127,0.00000,0,0.069,0.00000,231.4,2.044,0.00418,299.03,2.669,0.00540,578.46,6.08,0.01044,120.21500,17.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:43:00,0,0.08,0.00000,297,4.073,0.00454,107.31,0.887,0.00164,0,0,0.00000,0,0.02,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,87.27,0.725,0.00133,87.02,0.76,0.00133,0,0.123,0.00000,0,0.067,0.00000,231.16,2.042,0.00353,299.75,2.68,0.00458,579.2,6.073,0.00885,120.38200,17.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:42:00,0,0.08,0.00000,297.17,4.074,0.00537,107.38,0.884,0.00194,0,0,0.00000,0,0.011,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,87.18,0.729,0.00157,86.98,0.761,0.00157,0,0.124,0.00000,0,0.08,0.00000,230.72,2.047,0.00417,299.95,2.669,0.00542,578.72,6.083,0.01045,120.33100,17.15000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:41:00,0,0.08,0.00000,297.16,4.09,0.00454,107.44,0.89,0.00164,0,0,0.00000,0,0.013,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,87.07,0.727,0.00133,87.2,0.76,0.00133,0,0.125,0.00000,0,0.073,0.00000,230.36,2.038,0.00352,300.16,2.67,0.00459,578.62,6.1,0.00884,120.34500,17.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:40:00,0,0.081,0.00000,297.14,4.081,0.00537,107.46,0.89,0.00194,0,0,0.00000,0,0.006,0.00000,0,0.121,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,87.02,0.729,0.00157,87.05,0.76,0.00157,0,0.123,0.00000,0,0.069,0.00000,229.46,2.034,0.00414,299.58,2.671,0.00541,577.25,6.071,0.01042,120.26200,17.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:39:00,0,0.08,0.00000,296.78,4.083,0.00453,107.29,0.887,0.00164,0,0,0.00000,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,87.47,0.73,0.00134,87.13,0.76,0.00133,0,0.123,0.00000,0,0.08,0.00000,231.4,2.045,0.00354,299.24,2.677,0.00457,579.44,6.1,0.00885,120.23600,17.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:38:00,0,0.08,0.00000,297.13,4.082,0.00495,107.12,0.888,0.00179,0,0,0.00000,0,0.018,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,87.35,0.734,0.00146,86.92,0.76,0.00145,0,0.125,0.00000,0,0.062,0.00000,231.13,2.048,0.00385,298.55,2.658,0.00498,579.1,6.105,0.00965,120.10000,17.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:37:00,0,0.082,0.00000,296.4,4.088,0.00494,106.97,0.885,0.00178,3.37,0.389,0.00006,0,0,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,87.62,0.737,0.00146,86.97,0.762,0.00145,0,0.128,0.00000,0,0.068,0.00000,230,2.042,0.00383,302.4,2.714,0.00504,576.53,6.077,0.00961,120.02500,17.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:36:00,0,0.08,0.00000,296.13,4.085,0.00494,106.83,0.883,0.00178,16.57,0.458,0.00028,0,0.018,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,87.55,0.738,0.00146,86.45,0.76,0.00144,0,0.122,0.00000,0,0.055,0.00000,230.1,2.045,0.00384,314.3,2.8,0.00524,576.42,6.092,0.00961,119.67500,17.50000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:35:00,0,0.08,0.00000,295.88,4.089,0.00534,106.63,0.887,0.00193,16.28,0.451,0.00029,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,87.95,0.743,0.00159,86.51,0.764,0.00156,0,0.123,0.00000,0,0.069,0.00000,230.29,2.041,0.00416,314.55,2.799,0.00568,575.92,6.074,0.01040,119.67700,18.96000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:34:00,0,0.08,0.00000,295.93,4.065,0.00452,106.69,0.882,0.00163,15.13,0.445,0.00023,0,0,0.00000,0,0.12,0.00000,0,0.118,0.00000,0,0,0.00000,0,0,0.00000,88.33,0.747,0.00135,86.38,0.76,0.00132,0,0.123,0.00000,0,0.073,0.00000,231.11,2.057,0.00353,313.53,2.787,0.00479,576.93,6.087,0.00881,119.67300,21.73000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:33:00,0,0.08,0.00000,295.45,4.067,0.00533,106.69,0.886,0.00193,0,0,0.00000,0,0.006,0.00000,0,0.121,0.00000,0,0.117,0.00000,0,0,0.00000,0,0,0.00000,88.75,0.749,0.00160,86.55,0.761,0.00156,0,0.121,0.00000,0,0.057,0.00000,237.55,2.089,0.00429,299.31,2.663,0.00540,584.29,6.101,0.01055,119.68500,22.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:32:00,0,0.082,0.00000,295.93,4.071,0.00493,106.85,0.883,0.00178,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,88.95,0.758,0.00148,86.67,0.762,0.00144,0,0.123,0.00000,0,0.08,0.00000,112.15,1.034,0.00187,299.3,2.686,0.00499,459.93,5.274,0.00767,119.78300,22.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:31:00,0,0.082,0.00000,297.55,4.086,0.00496,107.17,0.885,0.00179,0,0,0.00000,0,0.012,0.00000,0,0.122,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,88.83,0.74,0.00148,86.83,0.762,0.00145,0,0.12,0.00000,0,0.062,0.00000,68.38,0.662,0.00114,299.82,2.674,0.00500,416.35,5,0.00694,120.03300,22.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:30:00,0,0.08,0.00000,296.65,4.082,0.00453,107.02,0.887,0.00164,0,0,0.00000,0,0.02,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.75,0.727,0.00133,87,0.762,0.00133,0,0.12,0.00000,0,0.067,0.00000,68.44,0.662,0.00105,298.91,2.66,0.00457,423.64,5.08,0.00647,120.00900,22.00000,22.50000,22.50000,0.00000,0.00000,0.00000
2024-09-18 17:29:00,0,0.08,0.00000,296.89,4.144,0.00536,107.09,0.884,0.00193,0,0,0.00000,0,0.006,0.00000,0,0.12,0.00000,0,0.12,0.00000,0,0,0.00000,0,0,0.00000,86.65,0.721,0.00156,86.91,0.76,0.00157,0,0,0.00000,0,0.08,0.00000,68.37,0.661,0.00123,298.72,2.66,0.00539,429.06,5.17,0.00775,120.15400,22.31000,22.50000,22.50000,0.00000,0.00000,0.00000
